CompanyNumber,tm_has_any,tm_count_total,tm_count_12m,tm_first_date,tm_latest_date,tm_days_since_latest,tm_value_total,tm_value_max,tm_value_count,tm_types,tm_match_method,tm_max_confidence,tm_min_confidence
02997679,1,12,0,1946-07-09,2016-05-13,3731,12.0,1.0,12,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
02998178,1,1,0,2003-01-23,2003-01-23,8590,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
02998425,1,1,0,2014-06-13,2014-06-13,4431,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
02998639,1,2,0,2011-11-01,2011-12-08,5349,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
02999616,1,1,0,2009-01-29,2009-01-29,6392,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
02999903,1,1,0,2012-12-20,2012-12-20,4971,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
02999925,1,1,0,2017-02-17,2017-02-17,3451,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
02999953,1,1,0,1997-05-13,1997-05-13,10671,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03000662,1,6,0,2010-10-27,2017-08-08,3279,6.0,1.0,6,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03001187,1,14,0,1989-10-03,2014-02-03,4561,14.0,1.0,14,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03001345,1,4,0,1965-01-15,1978-09-29,17472,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03001487,1,1,0,1995-02-01,1995-02-01,11503,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03002073,1,2,0,2016-01-19,2016-01-19,3846,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03002375,1,1,0,2013-10-23,2013-10-23,4664,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03003693,1,1,0,2011-07-13,2011-07-13,5497,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03005140,1,4,0,2007-07-13,2013-10-23,4664,4.0,1.0,4,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03005620,1,1,0,2011-04-04,2011-04-04,5597,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03006207,1,1,0,2015-07-21,2015-07-21,4028,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03007974,1,1,0,2006-03-02,2006-03-02,7456,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03008449,1,14,0,2012-04-19,2017-09-05,3251,14.0,1.0,14,trademark_opposed|trademark_registered,name_postcode_area,0.85,0.85
03008596,1,1,0,2006-12-29,2006-12-29,7154,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03008689,1,1,0,1992-11-11,1992-11-11,12315,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03008718,1,1,0,2008-01-26,2008-01-26,6761,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03009014,1,1,0,2013-10-07,2013-10-07,4680,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03009044,1,1,0,2014-06-30,2014-06-30,4414,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
03009206,1,1,0,1999-08-21,1999-08-21,9841,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03010013,1,2,0,2000-03-31,2000-03-31,9618,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
03013082,1,1,0,2010-01-22,2010-01-22,6034,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03013456,1,1,0,2013-02-06,2013-02-06,4923,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03014472,1,13,0,2004-12-11,2017-06-02,3346,13.0,1.0,13,trademark_cancelled|trademark_dead|trademark_refused|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03015176,1,4,0,2009-06-03,2009-06-03,6267,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
03015615,1,6,0,1972-05-31,2009-11-13,6104,6.0,1.0,6,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03015818,1,4,0,1996-05-22,1999-11-25,9745,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03016251,1,1,0,2005-08-06,2005-08-06,7664,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03017349,1,3,0,1995-01-19,1999-01-28,10046,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03017402,1,1,0,1998-04-30,1998-04-30,10319,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03018117,1,18,0,1997-10-15,2017-06-01,3347,18.0,1.0,18,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
03018384,1,33,0,1982-01-23,2012-10-31,5021,33.0,1.0,33,trademark_registered,name_postcode_area,0.85,0.85
03018513,1,10,0,1999-09-02,2016-05-26,3718,10.0,1.0,10,trademark_dead|trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
03019560,1,2,0,2015-05-12,2015-05-13,4097,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03020431,1,1,0,2016-06-13,2016-06-13,3700,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03020465,1,25,0,1987-04-06,2017-12-05,3160,25.0,1.0,25,trademark_cancellation_application|trademark_examination|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03020586,1,1,0,1997-04-04,1997-04-04,10710,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03020608,1,2,0,2011-03-18,2011-05-25,5546,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03020803,1,1,0,2000-11-01,2000-11-01,9403,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03021126,1,1,0,2015-04-13,2015-04-13,4127,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03022426,1,1,0,2016-03-16,2016-03-16,3789,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03022533,1,7,0,1979-08-08,1994-03-31,11810,7.0,1.0,7,trademark_dead,name_postcode_area,0.85,0.85
03023958,1,1,0,2017-04-19,2017-04-19,3390,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03024981,1,1,0,2015-05-18,2015-05-18,4092,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
03025039,1,9,0,2013-01-28,2016-07-29,3654,9.0,1.0,9,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03025769,1,7,0,2010-03-29,2012-07-19,5125,7.0,1.0,7,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03026161,1,1,0,2002-12-20,2002-12-20,8624,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03028673,1,1,0,1997-09-22,1997-09-22,10539,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03028778,1,1,0,1998-06-02,1998-06-02,10286,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03029164,1,2,0,2012-04-24,2012-12-20,4971,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03029273,1,2,0,2012-03-29,2018-01-04,3130,2.0,1.0,2,trademark_pre_publication|trademark_registered,name_postcode_area,0.85,0.85
03031768,1,1,0,2015-07-30,2015-07-30,4019,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
03031819,1,1,0,2013-09-13,2013-09-13,4704,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
03032336,1,2,0,1984-01-18,2011-02-18,5642,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03032344,1,1,0,2010-11-18,2010-11-18,5734,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03033012,1,4,0,2011-11-29,2012-11-08,5013,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
03036348,1,2,0,2014-06-03,2016-12-22,3508,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03036364,1,1,0,2009-11-25,2009-11-25,6092,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03036729,1,2,0,2013-08-01,2013-10-31,4656,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03037180,1,3,0,2001-09-07,2001-09-07,9093,3.0,1.0,3,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03037246,1,1,0,2012-01-26,2012-01-26,5300,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03037609,1,4,0,2009-10-14,2011-11-09,5378,4.0,1.0,4,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03037749,1,1,0,2009-03-17,2009-03-17,6345,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03037946,1,2,0,1996-04-12,2000-03-02,9647,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03037995,1,1,0,1997-07-23,1997-07-23,10600,1.0,1.0,1,trademark_expired,name_postcode_area,0.85,0.85
03039624,1,1,0,2014-12-08,2014-12-08,4253,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03039862,1,1,0,2017-03-07,2017-03-07,3433,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
03041066,1,1,0,2005-11-24,2005-11-24,7554,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03041112,1,2,0,2008-08-05,2011-09-15,5433,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03041803,1,1,0,2008-04-25,2008-04-25,6671,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03042819,1,4,0,2007-02-01,2011-08-08,5471,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
03043507,1,4,0,1996-02-27,2005-11-17,7561,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03044274,1,1,0,1995-09-06,1995-09-06,11286,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03044820,1,2,0,2017-02-03,2017-04-10,3399,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03045150,1,6,0,2002-11-21,2009-06-03,6267,6.0,1.0,6,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03045350,1,3,0,2005-01-08,2008-01-11,6776,3.0,1.0,3,trademark_dead|trademark_expired,name_postcode_area,0.85,0.85
03045589,1,2,0,2013-09-30,2013-12-10,4616,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03046907,1,1,0,2013-03-11,2013-03-11,4890,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03049099,1,1,0,1994-05-31,1994-05-31,11749,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03051054,1,2,0,2015-01-15,2015-01-15,4215,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03054089,1,3,0,2010-08-18,2016-12-06,3524,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
03056143,1,1,0,2017-10-13,2017-10-13,3213,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03056489,1,1,0,1998-06-15,1998-06-15,10273,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03056577,1,1,0,2014-06-13,2014-06-13,4431,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03056738,1,1,0,2011-03-11,2011-03-11,5621,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03058746,1,8,0,2008-04-18,2015-11-17,3909,8.0,1.0,8,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
03058942,1,1,0,2013-04-25,2013-04-25,4845,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03062174,1,5,0,1972-06-24,1993-03-18,12188,5.0,1.0,5,trademark_dead,name_postcode_area,0.85,0.85
03062263,1,4,0,2013-10-01,2016-02-03,3831,4.0,1.0,4,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03064392,1,2,0,2013-09-09,2016-03-01,3804,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03067328,1,4,0,1981-11-14,1990-11-19,13038,4.0,1.0,4,trademark_dead|trademark_expired,name_postcode_area,0.85,0.85
03067529,1,1,0,2007-10-31,2007-10-31,6848,1.0,1.0,1,trademark_expired,name_postcode_area,0.85,0.85
03067651,1,4,0,1993-10-07,2007-07-19,6952,4.0,1.0,4,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03068035,1,2,0,1995-08-14,2010-08-16,5828,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03068324,1,3,0,1989-03-01,2006-11-13,7200,3.0,1.0,3,trademark_dead,name_postcode_area,0.85,0.85
03068784,1,2,0,1998-07-09,2001-01-25,9318,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03068915,1,1,0,2000-03-06,2000-03-06,9643,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03071064,1,15,0,1999-01-07,2015-02-20,4179,15.0,1.0,15,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
03071231,1,6,0,2010-03-02,2012-02-23,5272,6.0,1.0,6,trademark_registered,name_postcode_area,0.85,0.85
03072766,1,1,0,1995-10-03,1995-10-03,11259,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03073346,1,2,0,2009-09-25,2009-09-25,6153,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03073491,1,85,0,1923-04-03,2010-05-15,5921,85.0,1.0,85,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03073818,1,2,0,2006-12-20,2006-12-20,7163,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
03075743,1,2,0,2017-06-21,2017-07-07,3311,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03076190,1,1,0,1996-02-08,1996-02-08,11131,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03077246,1,5,0,1999-04-21,2006-12-21,7162,5.0,1.0,5,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03077811,1,1,0,2009-04-08,2009-04-08,6323,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03079239,1,13,0,2000-10-07,2016-11-15,3545,13.0,1.0,13,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03079282,1,16,0,1996-03-12,2013-10-14,4673,16.0,1.0,16,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
03079542,1,2,0,2000-10-06,2002-02-12,8935,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03080332,1,2,0,2007-07-06,2016-04-28,3746,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
03081171,1,9,0,2005-11-07,2016-05-03,3741,9.0,1.0,9,trademark_registered,name_postcode_area,0.85,0.85
03083006,1,23,0,1995-12-09,2017-06-16,3332,23.0,1.0,23,trademark_dead|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03083351,1,8,0,1997-07-19,2011-07-14,5496,8.0,1.0,8,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03084403,1,1,0,1998-04-18,1998-04-18,10331,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03086597,1,1,0,2011-06-08,2011-06-08,5532,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03086714,1,3,0,2002-11-09,2014-01-17,4578,3.0,1.0,3,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03088682,1,1,0,1994-04-09,1994-04-09,11801,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03088819,1,1,0,2016-07-28,2016-07-28,3655,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03088908,1,6,0,2001-03-07,2010-04-29,5937,6.0,1.0,6,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03090316,1,1,0,2013-02-20,2013-02-20,4909,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03090463,1,1,0,2016-11-16,2016-11-16,3544,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03091617,1,1,0,1999-09-07,1999-09-07,9824,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03091668,1,8,0,2009-03-25,2017-01-16,3483,8.0,1.0,8,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03091704,1,2,0,2014-09-12,2015-07-28,4021,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03092160,1,1,0,1996-03-21,1996-03-21,11089,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03092579,1,1,0,2011-08-11,2011-08-11,5468,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03092937,1,5,0,2008-08-26,2017-12-07,3158,5.0,1.0,5,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
03092987,1,1,0,2010-04-21,2010-04-21,5945,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03093820,1,5,0,1995-08-23,2012-09-24,5058,5.0,1.0,5,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03094253,1,2,0,2010-08-16,2010-11-05,5747,2.0,1.0,2,trademark_withdrawn,name_postcode_area,0.85,0.85
03095304,1,1,0,2001-09-08,2001-09-08,9092,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03095500,1,3,0,2016-10-14,2017-12-06,3159,3.0,1.0,3,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
03096672,1,3,0,2006-09-26,2016-01-08,3857,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
03096767,1,1,0,1996-04-04,1996-04-04,11075,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03097032,1,2,0,1995-06-29,2001-03-15,9269,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03097504,1,17,0,2004-02-03,2016-09-21,3600,17.0,1.0,17,trademark_refused|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03099067,1,8,0,1978-11-20,2010-10-18,5765,8.0,1.0,8,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03101568,1,1,0,1999-02-20,1999-02-20,10023,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03101850,1,4,0,1997-01-15,2007-01-25,7127,4.0,1.0,4,trademark_dead|trademark_removed,name_postcode_area,0.85,0.85
03102371,1,7,0,1996-07-22,2009-03-13,6349,7.0,1.0,7,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03102559,1,1,0,2004-04-05,2004-04-05,8152,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03103809,1,2,0,2009-10-14,2014-08-22,4361,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03104369,1,6,0,2002-03-02,2016-11-25,3535,6.0,1.0,6,trademark_dead|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
03105579,1,1,0,1996-12-12,1996-12-12,10823,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03105656,1,5,0,2014-12-12,2015-06-11,4068,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
03107568,1,2,0,2001-03-20,2001-03-20,9264,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
03107686,1,1,0,1999-06-25,1999-06-25,9898,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03107860,1,3,0,2012-03-26,2013-07-29,4750,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
03108236,1,1,0,2017-02-14,2017-02-14,3454,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03110569,1,32,0,1987-06-16,2014-12-21,4240,32.0,1.0,32,trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
03110618,1,2,0,2012-06-11,2012-06-11,5163,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03110905,1,1,0,2005-10-29,2005-10-29,7580,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03111978,1,1,0,2016-01-21,2016-01-21,3844,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03112335,1,2,0,2007-06-01,2007-06-01,7000,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03112875,1,11,0,1995-05-05,2017-05-26,3353,11.0,1.0,11,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03112961,1,1,0,2001-05-09,2001-05-09,9214,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03113281,1,3,0,2010-06-30,2017-05-10,3369,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
03113899,1,2,0,2004-12-10,2005-10-27,7582,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
03114121,1,3,0,2015-06-10,2015-11-12,3914,3.0,1.0,3,trademark_withdrawn,name_postcode_area,0.85,0.85
03114539,1,17,0,1955-01-18,2016-03-09,3796,17.0,1.0,17,trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
03115337,1,2,0,1999-07-15,1999-07-15,9878,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03116767,1,34,0,2002-07-23,2017-04-25,3384,34.0,1.0,34,trademark_refused|trademark_registered|trademark_removed|trademark_withdrawn,name_postcode_area,0.85,0.85
03117065,1,5,0,1996-12-07,2012-07-19,5125,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
03117419,1,1,0,2004-06-05,2004-06-05,8091,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03117563,1,1,0,2005-02-23,2005-02-23,7828,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03119464,1,2,0,2014-09-17,2014-10-01,4321,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03120940,1,2,0,2014-12-24,2014-12-24,4237,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03122495,1,3,0,1997-05-22,2007-04-12,7050,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03122733,1,5,0,2002-08-24,2016-01-21,3844,5.0,1.0,5,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03123143,1,1,0,2015-02-20,2015-02-20,4179,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03123327,1,1,0,1990-04-02,1990-04-02,13269,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
03124107,1,1,0,2016-01-06,2016-01-06,3859,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03124645,1,3,0,1997-07-05,2017-03-01,3439,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
03124863,1,8,0,2000-09-29,2017-07-26,3292,8.0,1.0,8,trademark_registered,name_postcode_area,0.85,0.85
03125290,1,2,0,2001-07-10,2001-07-10,9152,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03125439,1,1,0,1997-08-15,1997-08-15,10577,1.0,1.0,1,trademark_expired,name_postcode_area,0.85,0.85
03125867,1,1,0,1995-10-20,1995-10-20,11242,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03126277,1,3,0,1995-07-26,2009-11-09,6108,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
03127213,1,3,0,2002-09-20,2010-09-03,5810,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
03127483,1,2,0,2012-07-24,2017-11-01,3194,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03128377,1,2,0,2007-02-26,2008-03-14,6713,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
03128558,1,1,0,2006-12-20,2006-12-20,7163,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03128724,1,12,0,2000-01-20,2016-01-29,3836,12.0,1.0,12,trademark_registered,name_postcode_area,0.85,0.85
03129324,1,1,0,2014-03-26,2014-03-26,4510,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
03129603,1,1,0,2016-01-11,2016-01-11,3854,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
